,close
2011-09-21,539.2
2011-09-20,546.625
2011-09-19,546.67
2011-09-16,546.68
2011-09-15,542.56
2011-09-14,532.07
2011-09-13,529.52
2011-09-12,530.12
2011-09-09,524.85
2011-09-08,534.96
2011-09-07,534.03
2011-09-06,522.18
2011-09-02,524.84
2011-09-01,532.5
2011-08-31,540.96
2011-08-30,540.7
2011-08-29,539.08
2011-08-26,526.86
2011-08-25,520.04
2011-08-24,523.29
2011-08-23,518.82
2011-08-22,498.17
2011-08-19,490.92
2011-08-18,504.88
2011-08-17,533.15
2011-08-16,539.0
2011-08-15,557.23
2011-08-12,563.77
2011-08-11,562.13
2011-08-10,549.01
2011-08-09,573.41
2011-08-08,546.02
2011-08-05,579.04
2011-08-04,577.52
2011-08-03,601.17
2011-08-02,592.4
2011-08-01,606.77
2011-07-29,603.69
2011-07-28,610.94
2011-07-27,607.22
2011-07-26,622.52
2011-07-25,618.98
2011-07-22,618.23
2011-07-21,606.99
2011-07-20,595.35
2011-07-19,602.55
2011-07-18,594.94
2011-07-15,597.62
2011-07-14,528.94
2011-07-13,538.26
2011-07-12,534.01
2011-07-11,527.28
2011-07-08,531.99
2011-07-07,546.6
2011-07-06,535.36
2011-07-05,532.44
2011-07-01,521.028
2011-06-30,506.38
2011-06-29,497.57
2011-06-28,493.65
2011-06-27,482.8
2011-06-24,474.88
2011-06-23,480.22
2011-06-22,487.005
2011-06-21,493.0
2011-06-20,484.58
2011-06-17,485.02
2011-06-16,500.37
